,Inches,CPU_Frequency (GHz),RAM (GB),Weight (kg),Price (SAR),Company_Encoded,Base_Product_Encoded,TypeName_Encoded,Resolution_Width,Resolution_Height,Pixel_Area,IPS_Panel,Retina_Display,Touchscreen,CPU_Company_Intel,CPU_Company_Samsung,CPU_Family_Grouped_A6,CPU_Family_Grouped_A9,CPU_Family_Grouped_Celeron,CPU_Family_Grouped_Core M,CPU_Family_Grouped_Core i3,CPU_Family_Grouped_Core i5,CPU_Family_Grouped_Core i7,CPU_Family_Grouped_Other,CPU_Family_Grouped_Pentium,Primary_Storage_Capacity,Secondary_Storage_Capacity,Total_Storage_GB,Primary_Storage_Type_HDD,Primary_Storage_Type_Hybrid,Primary_Storage_Type_SSD,GPU_Company_Grouped_Intel,GPU_Company_Grouped_Nvidia,GPU_Company_Grouped_Other,GPU_Company_Encoded,GPU_Series_Frequency,OpSys_Encoded
751,15.6,2.4,8,1.84,7543.0,4288.849216791045,55,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
752,15.6,2.3,4,2.45,2298.63,4461.6040552631575,1,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,2353.180654248366
753,14.0,2.3,4,1.7,4351.12,4342.632991695502,99,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,180.0,0.0,180.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
754,15.6,2.7,4,2.37,3374.103,4461.6040552631575,4,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
755,13.3,1.8,8,1.3,4760.030000000001,4342.632991695502,29,4,3200,1800,5760000,1,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
756,15.6,2.5,8,2.2,4363.030000000001,4288.849216791045,1,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
757,15.6,2.6,8,2.59,6197.17,4288.849216791045,15,6,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,31,6456.205009433963
759,15.6,2.5,4,2.1,2378.03,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
760,15.6,2.8,8,2.5,4160.56,4342.632991695502,23,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
761,12.5,2.8,16,1.18,7380.2300000000005,4760.9237274914085,52,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
762,12.3,1.2,8,1.1,6189.2300000000005,5703.702308333333,3,3,2400,1600,3840000,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,2353.180654248366
763,13.3,2.5,8,1.2,4482.13,4461.6040552631575,25,3,3200,1800,5760000,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
764,13.3,2.0,4,1.65,3370.53,4760.9237274914085,52,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
765,13.3,2.3,4,1.6,2600.35,2514.853888118812,5,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
766,17.3,1.1,4,2.8,1867.2498,4461.6040552631575,1,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
767,15.6,2.6,16,2.72,4363.030000000001,4760.9237274914085,135,5,3840,2160,8294400,1,0,1,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
768,13.3,2.7,8,1.31,6348.030000000001,5703.702308333333,7,3,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
769,15.6,1.1,4,2.1,1183.06,2514.853888118812,61,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
770,15.6,2.7,16,2.3,4689.6419000000005,4760.9237274914085,135,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
771,15.0,2.7,16,1.71,7142.030000000001,5703.702308333333,7,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
772,14.0,2.3,4,1.75,4049.4,5033.215625,18,2,1366,768,1049088,1,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
773,15.6,2.8,8,2.62,4363.030000000001,4760.9237274914085,135,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
774,12.5,2.3,4,1.26,4938.68,4288.849216791045,55,3,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
775,15.6,2.7,12,2.3,3330.8300000000004,4461.6040552631575,1,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,False,True,False,False,2048.0,0.0,2048.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
776,15.6,2.7,16,2.5,9408.9,4342.632991695502,99,2,3840,2160,8294400,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,31,6456.205009433963
777,14.0,2.4,4,1.8,2524.92,2514.853888118812,7,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
779,15.6,1.1,8,2.0,2310.143,4461.6040552631575,23,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,False,False,True,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
781,17.3,2.6,16,4.3,9329.5,4461.6040552631575,38,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
782,14.0,2.6,16,1.47,7003.08,5033.215625,18,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,131,4687.31573759542
783,15.6,1.6,8,2.2,1306.13,4342.632991695502,99,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,1024.0,0.0,1024.0,True,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
784,14.0,2.7,16,1.7,9127.03,4342.632991695502,99,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
785,14.0,2.8,16,1.6,7507.27,6863.765348148148,1,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
786,15.6,2.5,8,2.2,4323.33,6863.765348148148,5,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
787,15.6,2.8,4,2.4,3966.03,4342.632991695502,23,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,236,4687.31573759542
788,17.3,2.8,16,4.2,9127.03,2514.853888118812,3,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,262144.0,0.0,262144.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
789,15.6,2.5,8,2.62,3910.4500000000003,4760.9237274914085,135,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
790,15.6,2.8,8,2.24,5315.83,4461.6040552631575,1,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
791,14.0,1.1,4,1.22,805.513,5703.702308333333,1,2,1920,1080,2073600,0,0,0,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
792,13.3,2.7,8,1.37,7820.900000000001,4342.632991695502,99,4,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
793,15.6,2.5,8,2.08,3807.23,4342.632991695502,29,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
794,12.0,1.2,8,0.92,4625.05,5703.702308333333,21,3,2304,1440,3317760,1,1,0,True,False,False,False,False,True,False,False,False,False,False,512.0,0.0,512.0,False,False,False,True,False,False,4050.8598208806816,621,6209.868328571429
795,14.0,2.5,8,1.42,9250.1,4342.632991695502,99,4,2560,1440,3686400,1,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
796,14.0,1.1,4,1.63,1187.03,4461.6040552631575,1,2,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
797,15.6,2.5,8,1.95,3215.7000000000003,4760.9237274914085,52,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
798,13.9,2.7,8,1.38,5355.530000000001,4342.632991695502,29,4,1920,1080,2073600,1,0,1,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
799,15.6,2.0,8,2.0,2933.83,4760.9237274914085,33,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,True,False,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
800,15.6,2.8,8,3.14,8197.653,4288.849216791045,15,6,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,31,4687.31573759542
801,15.6,2.5,8,2.37,4363.030000000001,4461.6040552631575,4,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
802,13.3,2.5,8,1.29,5951.030000000001,4760.9237274914085,39,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
803,15.6,2.5,8,2.06,6943.530000000001,4760.9237274914085,39,2,3840,2160,8294400,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
804,11.6,1.1,4,1.63,2953.6800000000003,4760.9237274914085,52,1,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
805,12.5,2.6,8,1.26,5514.33,4288.849216791045,55,1,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
806,15.6,2.3,4,2.1,3096.6000000000004,5033.215625,13,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
807,15.6,2.5,8,2.04,2497.13,4288.849216791045,1,2,1366,768,1049088,0,0,0,False,False,False,False,False,False,False,False,False,False,False,2048.0,0.0,2048.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
808,15.6,2.8,16,2.62,6665.63,4760.9237274914085,135,5,3840,2160,8294400,0,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
809,15.6,2.5,4,2.4,2417.73,4342.632991695502,99,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
810,17.3,2.8,12,3.74,6943.530000000001,4288.849216791045,11,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,False,False,3088.7654103448276,167,4687.31573759542
811,17.3,2.8,16,2.9,9587.550000000001,6863.765348148148,2,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,524288.0,0.0,524288.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
812,13.3,2.5,8,0.81,5951.030000000001,5703.702308333333,7,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
813,15.6,2.7,8,1.98,3815.17,4760.9237274914085,33,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,1024.0,0.0,1024.0,True,False,False,False,True,False,5942.078051010101,131,4687.31573759542
814,15.6,2.5,8,2.18,3135.5457,4760.9237274914085,33,2,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,False,False,3088.7654103448276,167,4687.31573759542
815,14.0,2.7,8,1.32,7380.2300000000005,4342.632991695502,99,3,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,False,True,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
816,12.5,2.5,16,1.29,7142.030000000001,5703.702308333333,7,3,3840,2160,8294400,1,0,1,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
817,11.6,1.6,4,1.23,1528.45,4288.849216791045,20,1,1366,768,1049088,0,0,0,True,False,False,False,True,False,False,False,False,False,False,16.0,0.0,16.0,False,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
818,17.3,2.8,16,4.36,9944.9294,4760.9237274914085,19,5,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,131072.0,0.0,131072.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
819,14.0,2.3,4,1.76,2997.3500000000004,4760.9237274914085,52,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
820,15.6,2.0,4,2.1,1944.903,4342.632991695502,8,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
821,14.0,2.5,4,1.25,4327.3,5033.215625,18,3,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,True,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
822,14.0,2.7,8,1.13,9921.03,4342.632991695502,99,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
823,15.6,2.5,8,2.4,4760.030000000001,6863.765348148148,5,5,1920,1080,2073600,0,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,False,True,False,5942.078051010101,236,4687.31573759542
824,14.0,2.5,8,1.13,7443.75,4342.632991695502,99,3,1920,1080,2073600,1,0,0,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
825,14.0,2.1,4,1.75,1981.0300000000002,5033.215625,13,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,False,False,False,False,True,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
826,13.3,2.5,8,1.1,5391.26,4461.6040552631575,25,4,1920,1080,2073600,0,0,1,True,False,False,False,False,False,False,True,False,False,False,256.0,0.0,256.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
827,14.0,2.0,4,1.76,2322.4500000000003,4760.9237274914085,52,2,1366,768,1049088,0,0,0,True,False,False,False,False,False,True,False,False,False,False,500.0,0.0,500.0,True,False,False,True,False,False,4050.8598208806816,621,4687.31573759542
828,11.6,1.6,4,1.35,1409.3500000000001,2514.853888118812,20,1,1366,768,1049088,1,0,0,True,False,False,False,True,False,False,False,False,False,False,32.0,0.0,32.0,False,False,False,True,False,False,4050.8598208806816,621,2353.180654248366
829,14.0,2.4,8,1.5,2457.4300000000003,2514.853888118812,7,2,1920,1080,2073600,1,0,0,True,False,False,False,False,False,True,False,False,False,False,128.0,0.0,128.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
831,14.0,2.6,16,1.1,8333.03,4342.632991695502,99,3,2560,1440,3686400,1,0,0,True,False,False,False,False,False,False,False,True,False,False,512.0,0.0,512.0,False,False,True,True,False,False,4050.8598208806816,621,4687.31573759542
